N,k,converged,cos_to_true,cos_err,l2_err_direction,w_norm,error
100,122,True,0.9667768386880674,0.03322316131193259,0.25777184218580806,1.2173714360438193,
100,123,True,0.9643236542703376,0.035676345729662384,0.2671192457673635,0.8946176303408754,
100,124,True,0.967191160200819,0.03280883979918103,0.25615948078953044,0.9299923612156468,
100,125,True,0.9797999281414235,0.02020007185857653,0.2009978699318802,0.9186159159151148,
100,126,True,0.9707768421887781,0.029223157811221867,0.2417567281844367,1.2030455803691067,
100,127,True,0.9756145651732867,0.024385434826713293,0.2208412770598526,0.8808752954888658,
100,128,True,0.9618217301422527,0.038178269857747305,0.2763268711426642,1.5279843395193355,
100,129,True,0.978379646244171,0.021620353755829047,0.2079440009032674,1.2948257702003314,
100,130,True,0.9764603168180473,0.023539683181952653,0.2169778015463917,0.9880897260952076,
100,131,True,0.9718383435099076,0.02816165649009239,0.2373253315181185,1.047525029736228,
100,132,True,0.9449284887455527,0.055071511254447314,0.331878023540118,1.7660001184487581,
100,133,True,0.9534503194162817,0.046549680583718334,0.3051218792014701,1.198154127115558,
100,134,True,0.9557977682292793,0.04420223177072069,0.2973288811088512,1.0105514913124107,
100,135,True,0.8402537108089153,0.1597462891910847,0.5652367454281164,1.0320303921348686,
100,136,True,0.992445255982627,0.007554744017372994,0.12292065747768356,1.1020318428266305,
100,137,True,0.9799049867497472,0.020095013250252758,0.20047450336764883,1.4065864251937716,
100,138,True,0.9627518562284234,0.03724814377157659,0.27294008049964563,0.9626025711145927,
100,139,True,0.9840834685968395,0.015916531403160517,0.178418224423182,1.1608771918431422,
100,140,True,0.939475558029219,0.060524441970780996,0.34792080124873515,1.1827998853825032,
100,141,True,0.9104885512713424,0.08951144872865757,0.4231109753449029,0.9460089245886726,
100,142,True,0.9919734628356232,0.008026537164376846,0.126700727419987,0.9391580326253985,
100,143,True,0.9812545501266096,0.01874544987339044,0.19362566913191298,1.3931653064069331,
100,144,True,0.9513383426612897,0.04866165733871031,0.3119668486833503,1.2104578141549258,
100,145,True,0.9830204068237272,0.016979593176272845,0.18428018437299606,1.092464380262681,
100,146,True,0.9922959200333309,0.0077040799666691084,0.12412960941426741,0.9271652631217839,
100,147,True,0.962579281504573,0.03742071849542705,0.273571630456914,0.9525586506751189,
100,148,True,0.9803874172820805,0.019612582717919547,0.1980534408583684,1.1145768861205745,
100,149,True,0.9679400745012332,0.032059925498766795,0.253218978351808,0.9554266288954235,
100,150,True,0.9651515899384366,0.03484841006156336,0.2640015532589277,1.2169158616500975,
100,151,True,0.9434574401333601,0.05654255986663992,0.3362813104132905,1.1133186806196884,
100,152,True,0.9655679934088522,0.03443200659114776,0.2624195365865419,1.1162746646359585,
100,153,True,0.9640152300414293,0.035984769958570695,0.26827139228240765,0.889745419182023,
100,154,True,0.9680333414346165,0.0319666585653835,0.252850384873677,1.0667736617457741,
100,155,True,0.9449607249400527,0.055039275059947323,0.3317808766639434,1.14778970251935,
100,156,True,0.9671241584960735,0.03287584150392653,0.2564209098491247,0.9990894309878097,
100,157,True,0.9298457371235781,0.0701542628764219,0.3745777966629151,0.9710176813655952,
100,158,True,0.9799973223932897,0.020002677606710262,0.20001338758548293,1.0815388140544528,
100,159,True,0.9547535737392425,0.04524642626075748,0.30082029938405924,0.900144164238987,
100,160,True,0.9350121785160995,0.06498782148390048,0.3605213488377649,1.026870341698027,
100,161,True,0.9507945867654913,0.049205413234508666,0.31370499911384436,1.0591808560452405,
100,162,True,0.9782775210231562,0.021722478976843762,0.20843454117225327,1.1493756288422399,
100,163,True,0.9594919048330599,0.040508095166940095,0.2846334315112683,1.2909622508052243,
100,164,True,0.9799548954119777,0.020045104588022333,0.2002253959317964,1.2972254255317803,
100,165,True,0.9682071711185579,0.03179282888144208,0.25216196732037965,0.9080169595385366,
100,166,True,0.9816505557155231,0.018349444284476935,0.19156953977330038,0.9861894257943586,
100,167,True,0.9719011545395916,0.028098845460408417,0.23706052164124075,1.029484476360644,
100,168,True,0.9723147536854463,0.027685246314553713,0.23530935516699628,1.2001127948788428,
100,169,True,0.967146907334507,0.03285309266549297,0.25633217771279887,1.1003338199277681,
100,170,True,0.9502333780051726,0.0497666219948274,0.31548889677713626,0.7772882046403773,
100,171,True,0.9821672363535106,0.017832763646489447,0.1888531897876729,0.8345840569417791,
100,172,True,0.9764499738215686,0.023550026178431382,0.21702546476591833,0.9665842938940488,
100,173,True,0.9258151410474716,0.07418485895252835,0.3851878994790163,0.7496850496453187,
100,174,True,0.9051360129433833,0.0948639870566167,0.4355777474954768,0.7847254990198032,
100,175,True,0.9683572808685411,0.031642719131458885,0.25156597198929365,1.0188782768185987,
100,176,True,0.9360323470178684,0.06396765298213158,0.3576804523094084,1.2726359664282396,
100,177,True,0.9340998621677841,0.06590013783221593,0.3630430768716458,0.9954758472816955,
100,178,True,0.9535391424736623,0.04646085752633766,0.3048306333895515,1.181806531500397,
100,179,True,0.946041926360332,0.05395807363966798,0.32850593187846067,0.9056371756779238,
100,180,True,0.9740498697980995,0.025950130201900512,0.2278162865200838,1.1565115215295911,
100,181,True,0.9588958650003935,0.04110413499960652,0.2867198458412201,0.9985287657907793,
100,182,True,0.9134739157446442,0.0865260842553558,0.41599539481911546,0.8512190771377579,
100,183,True,0.9966704457741304,0.0033295542258695576,0.08160336054194807,0.929961320800803,
100,184,True,0.9895026983869524,0.010497301613047627,0.1448951456263989,1.1847852898185298,
100,185,True,0.9840578850561534,0.015942114943846564,0.17856155769844012,1.0412086301453491,
100,186,True,0.9197218410432237,0.08027815895677626,0.4006947939686173,1.1044487398575293,
100,187,True,0.9782185585485705,0.021781441451429462,0.20871723192601757,1.1577047007501233,
100,188,True,0.9920121404293741,0.007987859570625866,0.1263950914444553,0.9921827556588263,
100,189,True,0.926517883059596,0.07348211694040396,0.3833591447726373,0.934637969953109,
100,190,True,0.9337930971507318,0.06620690284926822,0.36388707822418814,1.2735165194087088,
100,191,True,0.9325778019403392,0.06742219805966077,0.36721165030445513,1.0871297451379904,
100,192,True,0.9391917771351354,0.06080822286486465,0.3487354953682359,1.1342237639343007,
100,193,True,0.9478858049244541,0.05211419507554593,0.3228442196340086,1.2075633797966059,
100,194,True,0.9810426625622228,0.018957337437777166,0.19471690957786575,0.882783721809412,
100,195,True,0.9780272949802729,0.021972705019727146,0.20963160553564952,1.0160858002141477,
100,196,True,0.9700747023181447,0.029925297681855256,0.24464381325451592,0.8524580094138581,
100,197,True,0.9155482293161076,0.08445177068389242,0.4109787602392433,1.07760111408014,
100,198,True,0.97326002764034,0.02673997235965997,0.23125731279101283,1.2608162683956485,
100,199,True,0.9533218002333338,0.046678199766666206,0.30554279492950315,0.8047993974817081,
500,0,True,0.9954751874057379,0.004524812594262073,0.09512951796642241,1.0323669886144564,
500,1,True,0.9961797521470718,0.003820247852928227,0.087409929103372,0.9248653340578964,
500,2,True,0.9838588675054558,0.016141132494544186,0.1796726606612387,1.0196596897936554,
500,3,True,0.9876177627401925,0.012382237259807471,0.1573673235446771,1.1188991234994408,
500,4,True,0.9895217976241385,0.0104782023758615,0.1447632714182794,0.9598606522688473,
500,5,True,0.9917372134731512,0.008262786526848753,0.12855183022305566,1.015383988398386,
500,6,True,0.9874053127578466,0.012594687242153402,0.15871160790662603,1.0922412271364887,
500,7,True,0.9905962725512157,0.00940372744878426,0.13714027452782893,1.0047160712178889,
500,8,True,0.9964176938170393,0.0035823061829607372,0.08464403325646422,0.9390120219456026,
500,9,True,0.991367584806237,0.00863241519376301,0.13139570155650537,1.0817121204801063,
500,10,True,0.9897737692841461,0.010226230715853935,0.14301210239594497,1.125546801430562,
500,11,True,0.9902875373977692,0.009712462602230798,0.13937333031990493,1.0216331833449892,
500,12,True,0.986883945775821,0.013116054224179052,0.16196329352158134,1.0868525824158695,
500,13,True,0.9993948867392067,0.0006051132607932663,0.034788310128353775,0.9313498514150506,
500,14,True,0.9959349803391805,0.004065019660819513,0.09016673068066292,0.9832724485911694,
500,15,True,0.9972329610992392,0.0027670389007607987,0.07439138257568277,0.9829907381055925,
500,16,True,0.9889858570356707,0.011014142964329343,0.1484192909586171,1.002621508904935,
500,17,True,0.9932476792567654,0.006752320743234619,0.1162094724472554,0.9988558004377115,
500,18,True,0.9994553189185239,0.000544681081476095,0.033005486861317254,1.0523344576692564,
500,19,True,0.9980543273158635,0.001945672684136479,0.06238064898887216,1.0367044511812786,
500,20,True,0.9947564264946464,0.005243573505353649,0.1024067722892757,0.9896357199442842,
500,21,True,0.9979789349515679,0.0020210650484321357,0.06357774844128858,1.0143037480783659,
500,22,True,0.9849345218463917,0.015065478153608258,0.173582707396838,1.1153369743205979,
500,23,True,0.9896803707357175,0.010319629264282537,0.14366369941138565,0.9731754760429129,
500,24,True,0.9973683763819944,0.0026316236180056185,0.07254824075062888,1.1365075987158568,
500,25,True,0.9903475168258686,0.009652483174131365,0.13894231302329263,0.992435747494833,
500,26,True,0.9965917907646993,0.0034082092353007187,0.08256160409416453,0.8862249263794391,
500,27,True,0.994722135005281,0.00527786499471905,0.10274108228667943,1.1333505256474212,
500,28,True,0.9903747045708994,0.009625295429100622,0.1387464985439316,1.1035922639556386,
500,29,True,0.9962930954736164,0.0037069045263835587,0.08610347874950829,1.2015037378081326,
500,30,True,0.9989640164128509,0.0010359835871490697,0.045518866135901684,1.0140846803556032,
500,31,True,0.9972342217886733,0.0027657782113267304,0.07437443393164968,0.9672485879531036,
500,32,True,0.9989744750981858,0.0010255249018141788,0.045288517348533994,1.0337955835379964,
500,33,True,0.9882908981360463,0.011709101863953686,0.15303007458636186,1.1445610866040972,
500,34,True,0.9852275669182101,0.014772433081789882,0.17188620120178286,1.0775694505964772,
500,35,True,0.9950210465216973,0.004978953478302683,0.09978931283762509,0.989925705143644,
500,36,True,0.9926760830256455,0.007323916974354527,0.12102823616292735,0.9477695244542338,
500,37,True,0.9866869646932216,0.013313035306778409,0.16317496932298495,0.9541686451151455,
500,38,True,0.9920985420000477,0.007901457999952344,0.12570964958945965,0.8812476082375527,
500,39,True,0.9942498546380832,0.005750145361916759,0.10723940844593391,0.9458983011122908,
500,40,True,0.9937856696847142,0.006214330315285843,0.11148390301102358,1.0632358627468057,
500,41,True,0.9954449352196219,0.0045550647803781485,0.09544699869957249,0.9559671807233742,
500,42,True,0.9863064517712062,0.013693548228793762,0.16549047240728826,1.0914564649277834,
500,43,True,0.9950026722065058,0.004997327793494155,0.09997327436364548,1.100143144810355,
500,44,True,0.9909978577279291,0.009002142272070857,0.13418004525316624,0.9650122677861926,
500,45,True,0.9927475986705807,0.007252401329419289,0.12043588609230502,1.0971865299017307,
500,46,True,0.9922044454942536,0.007795554505746427,0.1248643624557991,1.0312601399351353,
500,47,True,0.997144628473925,0.002855371526074957,0.0755694584614055,1.0069007508131753,
500,48,True,0.990539606246394,0.009460393753605967,0.13755285350443291,1.0754636971192533,
500,49,True,0.9926823598058044,0.007317640194195563,0.12097636293256298,1.089356851354943,
500,50,True,0.9946859418498513,0.005314058150148737,0.1030927558090166,0.9767942385545517,
500,51,True,0.9866573663464825,0.01334263365351751,0.16335625885479615,1.0363029446379224,
500,52,True,0.9926783360686238,0.007321663931376232,0.1210096188852453,0.941745845378553,
500,53,True,0.9978790406941758,0.0021209593058242326,0.06513001314024285,1.0700411590005325,
500,54,True,0.9919111668961443,0.008088833103855664,0.12719145493196998,0.982076179427097,
500,55,True,0.9977035736036136,0.0022964263963863862,0.06777058943799097,0.9870237317340982,
500,56,True,0.996642062458611,0.0033579375413890222,0.08195044284674866,1.11797887592035,
500,57,True,0.9931635702761823,0.006836429723817705,0.11693100293607195,1.0406272025840921,
500,58,True,0.9969712200598659,0.003028779940134063,0.07783032750970602,1.0868558417987695,
500,59,True,0.9857925318210149,0.014207468178985105,0.1685673051275681,1.029827286029792,
500,60,True,0.9963141689728859,0.0036858310271140615,0.08585838371544241,1.0021411557859317,
500,61,True,0.9859669273659905,0.014033072634009547,0.1675295355094702,1.0455742290555126,
500,62,True,0.9912713394022078,0.008728660597792204,0.1321261563642284,0.9686309883717061,
500,63,True,0.9984162439380915,0.0015837560619085256,0.05628065496969097,1.0350890393264967,
500,64,True,0.9876486816894205,0.012351318310579451,0.15717072444052205,1.005493366571073,
500,65,True,0.9927965994427557,0.007203400557244333,0.12002833463182089,1.0245104730794137,
500,66,True,0.9928493727711891,0.00715062722881088,0.1195878524668035,1.0824071597596445,
500,67,True,0.9854966118847491,0.01450338811525087,0.1703137581949914,1.035654479183133,
500,68,True,0.9975196799457345,0.0024803200542654613,0.07043181176521839,1.0044583010261359,
500,69,True,0.9922182326787222,0.007781767321277777,0.12475389630210318,0.9049725006566636,
500,70,True,0.9944052114676275,0.005594788532372497,0.10578079724007121,0.9724618252565395,
500,71,True,0.9948046790746911,0.005195320925308944,0.10193449784355606,1.0191409696450622,
500,72,True,0.9959488370967436,0.004051162903256356,0.09001292021989492,1.0871384314563561,
500,73,True,0.9912461170561997,0.008753882943800306,0.13231691459371464,0.9743298945205097,
500,74,True,0.9955734814884674,0.00442651851153264,0.09409057882203294,1.0009358859191513,
500,75,True,0.9964859365378888,0.00351406346211125,0.08383392466193162,1.0085573303191115,
500,76,True,0.9948905613985852,0.005109438601414773,0.10108846226365122,1.109638458728228,
500,77,True,0.9768461680842616,0.023153831915738388,0.21519215559930846,1.0343301444863304,
500,78,True,0.9984057459124153,0.0015942540875847344,0.056466876796660743,1.0305472173386796,
500,79,True,0.9936048881905164,0.0063951118094836,0.11309387082847226,1.0252876415985948,
500,80,True,0.9977539027064408,0.0022460972935591794,0.06702383596242828,0.9561217318736289,
500,81,True,0.9915665919886623,0.00843340801133774,0.12987230660412408,1.056191720390801,
500,82,True,0.9931828676883114,0.006817132311688567,0.11676585384168167,1.2071038217240522,
500,83,True,0.9935782516763713,0.00642174832362874,0.11332915179801574,1.159698658484992,
500,84,True,0.9882981287764104,0.011701871223589566,0.15298281749000148,0.9520155933528347,
500,85,True,0.9828061540168692,0.017193845983130784,0.18543918670621373,1.0518025132530069,
500,86,True,0.9932879461887612,0.0067120538112388495,0.11586245130531954,0.8562085472166006,
500,87,True,0.9938698181862001,0.006130181813799873,0.11072652630512658,0.9721597065594285,
500,88,True,0.9901097877563888,0.009890212243611196,0.14064289703793276,0.9109125886192033,
500,89,True,0.9964880520913132,0.0035119479086868077,0.08380868581104181,1.0232957206362903,
500,90,True,0.9943252555245075,0.005674744475492544,0.10653398026444555,1.0943488063397768,
500,91,True,0.9958573971017042,0.004142602898295822,0.09102310583907466,0.9593812893463547,
500,92,True,0.9957515830699982,0.004248416930001775,0.09217827216868404,0.9322549712563242,
500,93,True,0.9929527544032114,0.007047245596788598,0.1187202223447105,1.0794251899880827,
500,94,True,0.9926496884002142,0.00735031159978583,0.12124612653430261,1.017967271704078,
500,95,True,0.9892880344108643,0.010711965589135675,0.1463691606120339,1.107155014643571,
500,96,True,0.9950915680412976,0.004908431958702386,0.09908008840026558,0.9805443168937606,
500,97,True,0.99776339304761,0.00223660695239003,0.06688208956648914,1.0644906457861272,
500,98,True,0.9944819393444905,0.005518060655509527,0.1050529452753185,0.9449520793199178,
500,99,True,0.9969996964071067,0.003000303592893272,0.07746358619239341,1.130445759076074,
500,100,True,0.9994247483652031,0.0005752516347968806,0.03391906940931187,1.0908269908849197,
500,101,True,0.9963848980771177,0.00361510192288228,0.08503060534751204,1.0310315785761164,
500,102,True,0.9938337947851462,0.006166205214853782,0.11105138643757433,0.976800538786375,
500,103,True,0.9924020616151665,0.007597938384833469,0.1232715570181007,1.003833325647865,
500,104,True,0.9918171785929523,0.008182821407047736,0.12792827214535352,1.0423191859650025,
500,105,True,0.9926481278147806,0.007351872185219377,0.12125899707006924,0.9811632091499741,
500,106,True,0.99530733862343,0.004692661376569984,0.09687787545740392,1.0610584002557464,
500,107,True,0.9911918358631069,0.008808164136893115,0.13272651684492334,1.0503987302354334,
500,108,True,0.9925922227263803,0.007407777273619742,0.12171916261311999,1.0532236691605057,
500,109,True,0.9911518940276898,0.008848105972310227,0.13302710981082091,1.0294849567847997,
500,110,True,0.9880434902300591,0.011956509769940893,0.15463835080561844,1.042215135170932,
500,111,True,0.9985662326771223,0.0014337673228776993,0.05354936643654758,1.040518867883727,
500,112,True,0.989889045229602,0.010110954770398028,0.14220376064224355,1.0327524909666366,
500,113,True,0.9875408454242255,0.012459154575774511,0.15785534248656,1.1034404677949907,
500,114,True,0.9879052817867324,0.012094718213267575,0.15552953554400822,1.0269847223981998,
500,115,True,0.9900827520313665,0.00991724796863347,0.1408349954282209,1.0727278291058797,
500,116,True,0.9817885876386461,0.01821141236135393,0.1908476479360117,1.1018591887120206,
500,117,True,0.9895081269202127,0.010491873079787273,0.14485767552868709,1.0805449356441326,
500,118,True,0.9933954632214306,0.006604536778569425,0.1149307337361898,1.0117049932361162,
500,119,True,0.9934025902757386,0.006597409724261372,0.1148687052617999,1.1062492864559295,
500,120,True,0.993759687018579,0.006240312981421026,0.11171672194815965,0.97588574226609,
500,121,True,0.9961088089899486,0.00389119101005142,0.08821781010716075,0.8822325875184698,
500,122,True,0.9908085892701952,0.009191410729804783,0.13558326393626063,0.9340249278917679,
500,123,True,0.976515490632938,0.023484509367062034,0.2167233691463022,1.0548954175073872,
500,124,True,0.9944111923804899,0.005588807619510083,0.10572424149181756,1.0059270936098557,
500,125,True,0.9954809370974096,0.0045190629025904094,0.09506905808506355,0.9383140229451652,
500,126,True,0.9864028886343434,0.013597111365656556,0.1649067091761666,0.9802413470278749,
500,127,True,0.9977584303884128,0.0022415696115871686,0.06695624857453147,1.0479086934153445,
500,128,True,0.9943917123766134,0.00560828762338661,0.10590833417051258,1.0403603229225058,
500,129,True,0.9977727915107255,0.0022272084892744903,0.0667414187633815,0.9407196436769233,
500,130,True,0.9967680249433545,0.0032319750566455197,0.08039869472380314,0.9391485151124224,
500,131,True,0.994436383122991,0.005563616877009014,0.10548570402674476,1.1160112209845612,
500,132,True,0.9916405015681254,0.008359498431874557,0.12930196001511038,0.9730008509979263,
500,133,True,0.9941208283895504,0.005879171610449596,0.10843589452251874,1.0608022783593178,
500,134,True,0.9937288949264143,0.006271105073585748,0.11199200930053628,1.0011544928467477,
500,135,True,0.9973981025463841,0.0026018974536159423,0.07213733365762982,1.0441594470398392,
500,136,True,0.9865071406467731,0.01349285935322686,0.16427330491121755,0.9253171117491701,
500,137,True,0.9973063361854635,0.0026936638145365066,0.07339841707471176,0.9434546545183881,
500,138,True,0.993233115942448,0.006766884057551992,0.1163347244596546,1.0765632424199558,
500,139,True,0.9930027585822643,0.006997241417735722,0.1182982790892216,1.0886816163077737,
500,140,True,0.9931491128696133,0.006850887130386729,0.1170545781282107,1.0562420398665733,
500,141,True,0.9904612869087129,0.009538713091287065,0.1381210562607088,1.0062527597077116,
500,142,True,0.9965534653177199,0.003446534682280067,0.08302451062523686,0.8412948113091383,
500,143,True,0.9990836787333851,0.0009163212666148945,0.042809374361581616,0.960115299714696,
500,144,True,0.9913862198216232,0.008613780178376773,0.1312538013040141,0.9381244985102599,
500,145,True,0.9884517315491629,0.011548268450837118,0.1519754483516135,1.0802671626934375,
500,146,True,0.9987302491512929,0.001269750848707063,0.050393468797195105,1.0713642858223857,
500,147,True,0.9965536989894054,0.0034463010105946212,0.08302169608716259,0.9326754160604286,
500,148,True,0.997187978763407,0.0028120212365929653,0.07499361621622257,1.0339141916388996,
500,149,True,0.9976803522334857,0.0023196477665142767,0.06811237430179884,0.9844507712390148,
500,150,True,0.9928204091104866,0.007179590889513365,0.11982980338391001,0.9229259564403021,
500,151,True,0.9933448022103666,0.006655197789633416,0.11537068769521525,0.9439532969159952,
500,152,True,0.9929370629806515,0.007062937019348459,0.11885232029159862,1.1102825878785518,
500,153,True,0.9955598354837981,0.004440164516201883,0.09423549772990893,1.038504369637876,
500,154,True,0.9906056855384737,0.009394314461526276,0.1370716196849396,0.9194325944034882,
500,155,True,0.9858321919950188,0.014167808004981186,0.16833186272943793,0.9967115024735914,
500,156,True,0.9968408101770816,0.0031591898229184068,0.07948823589586866,1.0781894646426053,
500,157,True,0.9962175860618578,0.0037824139381421595,0.08697601897238169,1.1064179689931606,
500,158,True,0.995634600479233,0.004365399520766977,0.09343874486279378,1.0712562450853704,
500,159,True,0.9993138942429449,0.0006861057570550777,0.03704337341698199,0.9935544375522822,
500,160,True,0.9963793000710659,0.0036206999289341013,0.08509641507060021,1.080270220292926,
500,161,True,0.9958518328315186,0.004148167168481431,0.09108421563016848,0.9722914167078519,
500,162,True,0.9993727191028214,0.0006272808971785615,0.03541979382149751,1.0618559932835945,
500,163,True,0.9960335001746907,0.003966499825309278,0.08906738825529038,0.9941792768108466,
500,164,True,0.990928039753269,0.009071960246730959,0.13469937079831468,1.0838755358642453,
500,165,True,0.9942992836351453,0.005700716364854697,0.10677749168110959,0.9817533769176893,
500,166,True,0.9975338287233338,0.0024661712766661514,0.07023063828082812,1.0010988706545683,
500,167,True,0.9925300895420319,0.007469910457968076,0.1222285601483387,0.984077165649162,
500,168,True,0.9935298989273086,0.006470101072691414,0.11375500931995498,0.9174682831311797,
500,169,True,0.9953471373242984,0.004652862675701641,0.0964661876068668,0.9587041671152804,
500,170,True,0.9920683964998602,0.007931603500139772,0.12594922389709232,1.0255596936896925,
500,171,True,0.9891660987352603,0.01083390126473971,0.14719987272236176,0.9662397901039347,
500,172,True,0.9928682764064162,0.0071317235935838275,0.11942967465068195,1.000154911893547,
500,173,True,0.997413564447601,0.0025864355523990135,0.07192267448307417,0.9344340395086528,
500,174,True,0.9913320009759274,0.008667999024072559,0.13166623731293098,1.0137588106458288,
500,175,True,0.9965081805405234,0.0034918194594766305,0.08356816929282165,1.0070646146783309,
500,176,True,0.9912666953321706,0.0087333046678294,0.13216130044630708,1.079697171690061,
500,177,True,0.9919364889773289,0.00806351102267111,0.12699221253817858,0.9393517838096085,
500,178,True,0.9903758614240342,0.00962413857596578,0.13873816040272408,0.9178736857325025,
500,179,True,0.9921993479488947,0.00780065205110525,0.12490518044585201,1.1563894665556875,
500,180,True,0.975368443287843,0.024631556712157,0.2219529531777258,1.0467284141527486,
500,181,True,0.9900458147782477,0.009954185221752287,0.1410970249279002,1.0500290559465417,
500,182,True,0.9960596658438353,0.003940334156164682,0.08877312832343753,1.0699719427962537,
500,183,True,0.9941328283912285,0.005867171608771482,0.1083251735172527,1.0806278217174083,
500,184,True,0.9967270987338934,0.003272901266106576,0.08090613408273274,1.0508409418133517,
500,185,True,0.9969533928987852,0.003046607101214849,0.0780590430535095,0.9966482026270783,
500,186,True,0.9904077166308803,0.009592283369119659,0.13850836342343803,0.9665573309183989,
500,187,True,0.9949799620682322,0.005020037931767751,0.10020017895959799,1.0361362786783088,
500,188,True,0.9830248356891569,0.016975164310843116,0.1842561494813304,0.9651930540378388,
500,189,True,0.9957812670098444,0.004218732990155627,0.09185568017445003,1.0578220443713855,
500,190,True,0.9902652668544187,0.009734733145581265,0.13953302939147563,1.0119030905046202,
500,191,True,0.9887579337347515,0.011242066265248485,0.1499470991066401,1.130647765210547,
500,192,True,0.9950625960859595,0.004937403914040517,0.09937206764519449,0.9939325537148782,
500,193,True,0.9952215019925049,0.00477849800749508,0.09775988960197571,1.035547903484914,
500,194,True,0.9904364820835346,0.00956351791646537,0.13830052723301703,1.0107262164326056,
500,195,True,0.9840459177014894,0.015954082298510586,0.17862856601624907,1.0088455800296008,
500,196,True,0.9935357504769299,0.00646424952307012,0.11370355775497917,0.9573489985077055,
500,197,True,0.9907030396241002,0.009296960375899777,0.13635952754318315,1.0948037479258994,
500,198,True,0.9987346500091882,0.0012653499908118482,0.050306063070212556,1.0368147041443811,
500,199,True,0.9908436329366352,0.009156367063364756,0.13532455108637945,1.0093066223969513,
1000,0,True,0.9961536177880719,0.0038463822119281232,0.08770840566249263,1.058460822335838,
1000,1,True,0.9968402739998027,0.003159726000197316,0.07949498097612677,0.998655848921427,
1000,2,True,0.9981185767027679,0.0018814232972320655,0.06134204589402277,1.009130946501425,
1000,3,True,0.9979352081603856,0.0020647918396143883,0.06426183688028897,1.01021871292693,
1000,4,True,0.9942072274958494,0.005792772504150556,0.10763616960994636,1.0772183482358524,
1000,5,True,0.9938098798012757,0.006190120198724336,0.11126652864832458,1.0344038258648645,
1000,6,True,0.9951587376912299,0.004841262308770133,0.09839982021091459,1.0592081111954323,
1000,7,True,0.9967500207203601,0.0032499792796398808,0.080622320478138,0.9693331916031221,
1000,8,True,0.9977491085969084,0.0022508914030916483,0.06709532626184617,1.0174647707920919,
1000,9,True,0.998589887309867,0.0014101126901330252,0.05310579422498248,1.0308180092685735,
1000,10,True,0.9982479953311169,0.0017520046688831448,0.05919467322121203,1.0520233784635025,
1000,11,True,0.9988817393356493,0.0011182606643507231,0.047291873812541886,1.0056896466181058,
1000,12,True,0.9935002825902762,0.006499717409723771,0.11401506400229507,0.9796083271541354,
1000,13,True,0.9990130642005788,0.000986935799421218,0.04442827476779432,0.9783832831938042,
1000,14,True,0.998148628154032,0.001851371845967953,0.06085017413233871,0.990969576318444,
1000,15,True,0.991865718912078,0.008134281087922024,0.12754827390382142,0.9691073031898785,
1000,16,True,0.9989231849958884,0.0010768150041116087,0.04640721935457009,0.9578301749133162,
1000,17,True,0.9958847594697355,0.0041152405302644635,0.09072199876837204,1.0515226645652258,
1000,18,True,0.9926874665761162,0.007312533423883827,0.12093414260566816,0.9187575062143205,
1000,19,True,0.9968200366323686,0.0031799633676313777,0.07974914880588341,1.0318858940891071,
1000,20,True,0.9991855221054526,0.0008144778945473607,0.04036032444238956,1.00434677667531,
1000,21,True,0.9967325960511141,0.0032674039488859163,0.08083815867380889,1.0095433118484995,
1000,22,True,0.9986442569500803,0.0013557430499196998,0.052071931977212736,0.926786852857186,
1000,23,True,0.9995904866801792,0.00040951331982075345,0.028618641470927568,0.9373384943562237,
1000,24,True,0.997664459396354,0.002335540603646047,0.0683453085975338,1.0046088600410437,
1000,25,True,0.9993968234818221,0.0006031765181778725,0.034732593285786095,0.9160202047520329,
1000,26,True,0.9973718976307321,0.002628102369267915,0.07249968785129884,0.9942847810825227,
1000,27,True,0.9994511953698917,0.0005488046301083127,0.03313018654062332,0.9262112712036831,
1000,28,True,0.9953986670010859,0.004601332998914076,0.09593052693396453,0.9347437818519383,
1000,29,True,0.9933140901710676,0.006685909828932357,0.1156365844266631,1.0451993632216532,
1000,30,True,0.9989450781447574,0.0010549218552425854,0.04593303506720591,1.0269886675794477,
1000,31,True,0.992869604749657,0.00713039525034298,0.11941855174421673,1.0205928747769424,
1000,32,True,0.9974588160786029,0.0025411839213971277,0.0712907276074125,1.0412318723087852,
1000,33,True,0.9973300259115669,0.002669974088433058,0.07307494903772509,1.0752620431660516,
1000,34,True,0.9948317839329547,0.005168216067045317,0.10166824545594545,0.9671588292953555,
1000,35,True,0.99627595062459,0.0037240493754100434,0.08630236816460997,1.0463176821698952,
1000,36,True,0.9959632925466817,0.0040367074533183,0.08985218364979697,0.9897270557933919,
1000,37,True,0.9991140319202456,0.0008859680797543845,0.04209437206454861,0.9517455475964127,
1000,38,True,0.9932446940101555,0.006755305989844529,0.11623515810497687,1.0031650992902794,
1000,39,True,0.9960765915213343,0.00392340847866568,0.08858226096308265,1.071250267556028,
1000,40,True,0.995566835942011,0.004433164057988992,0.09416118157700587,0.9920255285631927,
1000,41,True,0.9941211998481462,0.005878800151853825,0.10843246886291674,1.0185930142528046,
1000,42,True,0.9968040293355412,0.003195970664458758,0.07994961744072003,0.9885953842993837,
1000,43,True,0.9973794104365541,0.0026205895634459075,0.07239598833424271,1.0256022699291458,
1000,44,True,0.9987466608345347,0.001253339165465328,0.05006673876867453,1.0070730015388858,
1000,45,True,0.99614721700994,0.0038527829900599775,0.08778135325978827,0.9890094249624738,
