seed,replica,model,dim,w_mean,hdi_lo,hdi_hi
11,0,openai,anti_pobreza,1.95732010879375,0.516490571449327,3.3287275410549615
11,0,openai,anti_deuda,-0.056906509341219165,-2.04046068712678,1.8901274304076614
11,0,openai,pro_aprobacion,0.40559133288083826,-1.0230232669491455,1.8210576992510195
11,0,openai,pro_crecimiento,0.0957110044442637,-1.7846812814079784,2.000510276626333
11,0,openai,anti_desviacion_inflacion,0.01615979139397297,-1.9831599873378167,1.8695880934916669
11,0,openai,pro_confianza,0.010511697321426898,-1.8667066829417163,2.044828697722973
12,0,claude,anti_pobreza,0.9676614468424131,-0.47751030610436085,2.3398349533724976
12,0,claude,anti_deuda,0.004764967970547877,-1.9661813790749536,1.9369447007862761
12,0,claude,pro_aprobacion,-0.4513368547864801,-1.8066315127963914,0.859531652144658
12,0,claude,pro_crecimiento,-0.004982723177114496,-1.7714363315928539,2.0956018036880257
12,0,claude,anti_desviacion_inflacion,0.17138001004018885,-1.7802942468074925,1.9715118935789486
12,0,claude,pro_confianza,-0.01590348366951684,-1.968327116155553,1.8659187219484965
12,0,openai,anti_pobreza,2.194082766402403,0.8497301558417341,3.5894102230364533
12,0,openai,anti_deuda,0.006743078690462907,-1.8667798571712242,1.972877018718732
12,0,openai,pro_aprobacion,-0.09417577298390668,-1.5652880660566064,1.2301969847673826
12,0,openai,pro_crecimiento,0.22778721877776045,-1.7320301608043254,2.053872093970292
12,0,openai,anti_desviacion_inflacion,-0.014434965475200769,-2.0503878987908495,1.8257188409750078
12,0,openai,pro_confianza,0.05473931252275135,-1.8406673673928846,2.0666697899852635
13,0,claude,anti_pobreza,1.1926778171161145,-0.1353067276720715,2.5397547853862297
13,0,claude,anti_deuda,-0.006274502264077547,-1.9260837078907793,1.964417038522604
13,0,claude,pro_aprobacion,-0.05835479751783405,-1.4397759975859066,1.2714716212499904
13,0,claude,pro_crecimiento,-0.04433889752962165,-1.8770939334542467,1.8550182434939047
13,0,claude,anti_desviacion_inflacion,0.10907396006432558,-1.763634064140522,2.091151447462994
13,0,claude,pro_confianza,-0.010512294056664677,-1.9700612951732217,1.9368027243003565
13,0,openai,anti_pobreza,1.7532790280139676,0.38364816753431835,3.1338020484743487
13,0,openai,anti_deuda,-0.029615627026335033,-1.9554776541389245,1.864576738441073
13,0,openai,pro_aprobacion,-0.00990611064445937,-1.3755129807595468,1.4645127971481864
13,0,openai,pro_crecimiento,0.23132511995321312,-1.8353169550943724,2.0139951169321915
13,0,openai,anti_desviacion_inflacion,-0.02047114661512667,-1.8832847368923038,1.848942165204105
13,0,openai,pro_confianza,0.048874023592155466,-1.7797541946274682,2.0838573261217115
14,0,claude,anti_pobreza,0.8674361920297272,-0.5243941996695006,2.1920495798499293
14,0,claude,anti_deuda,-0.02471292780573112,-1.8371069911879998,1.9819360089073912
14,0,claude,pro_aprobacion,-0.17942894062117218,-1.4421778992023815,1.2718879012757247
14,0,claude,pro_crecimiento,0.004474820940434652,-1.8795664055667742,1.9427492406677773
14,0,claude,anti_desviacion_inflacion,0.18746650547926286,-1.5946727665296456,2.155258496020956
14,0,claude,pro_confianza,0.007287685286133089,-1.9338651686585513,2.042371788059683
14,0,openai,anti_pobreza,1.578767050945545,0.18635033132617818,2.9500832967850474
14,0,openai,anti_deuda,0.10260328059501043,-2.00119933340138,2.0253449593682156
14,0,openai,pro_aprobacion,0.19545232890445188,-1.1339126004719786,1.6366094265676825
14,0,openai,pro_crecimiento,0.02637762594264247,-1.8571635592071478,1.9369383470517896
14,0,openai,anti_desviacion_inflacion,0.024502172350253263,-1.841176004679396,1.9291589893950976
14,0,openai,pro_confianza,0.006215943994921321,-2.07540077130631,1.9343972057929226
15,0,claude,anti_pobreza,0.326413868580062,-1.0674248935042925,1.7519451609133423
15,0,claude,anti_deuda,0.04513043417497955,-1.9186345185362605,1.961144300191061
