seed,replica,model,dim,w_mean,hdi_lo,hdi_hi
8,0,claude_haiku_4_5,anti_pobreza,1.2516774753259523,-0.19978884265339492,2.650010765543437
8,0,claude_haiku_4_5,anti_deuda,-0.0037402814254638064,-1.8661595011634584,2.002590635903379
8,0,claude_haiku_4_5,pro_aprobacion,0.014926137695432332,-1.1745170669358935,1.2978565275193288
8,0,claude_haiku_4_5,pro_crecimiento,-0.062286484887254565,-2.0687904642509265,1.6923909916183688
8,0,claude_haiku_4_5,anti_desviacion_inflacion,0.15206993684933898,-1.7648585626416657,1.9606764724022194
8,0,claude_haiku_4_5,pro_confianza,-0.033837311777917586,-1.9147277094868722,1.9234074150598834
8,0,gpt_4o_mini,anti_pobreza,2.5764246628245417,1.0469012126512565,3.9749758030255693
8,0,gpt_4o_mini,anti_deuda,-0.046847992636364376,-1.8883006514137268,1.9236246845287606
8,0,gpt_4o_mini,pro_aprobacion,-0.04747862520170218,-1.3112757115950109,1.1956994761038082
8,0,gpt_4o_mini,pro_crecimiento,0.05664247327833458,-1.7640418653528345,2.053188561294341
8,0,gpt_4o_mini,anti_desviacion_inflacion,0.0092739255465304,-1.9061354908523422,1.8934830627714816
8,0,gpt_4o_mini,pro_confianza,0.025209974095336107,-1.886235527054331,1.9809380174195703
9,0,claude_haiku_4_5,anti_pobreza,1.0826883902541797,-0.4528454268947591,2.496403390413733
9,0,claude_haiku_4_5,anti_deuda,0.08754911867654802,-1.758412022625087,2.133523201927422
9,0,claude_haiku_4_5,pro_aprobacion,-0.3515230728867144,-1.5795664827283147,0.8875542876426271
9,0,claude_haiku_4_5,pro_crecimiento,-0.21846927322378687,-2.0967529064123007,1.679840769071015
9,0,claude_haiku_4_5,anti_desviacion_inflacion,0.1232168160279916,-1.8583952056818145,1.994838375418646
9,0,claude_haiku_4_5,pro_confianza,-0.036865687017518946,-1.9566006766269128,1.9102437319769314
9,0,gpt_4o_mini,anti_pobreza,2.5718107134094916,1.2068807996668371,4.071019665110916
9,0,gpt_4o_mini,anti_deuda,-0.028470369710428402,-1.9061707001410275,1.910822332189159
9,0,gpt_4o_mini,pro_aprobacion,-0.06484030774591373,-1.372586517491313,1.166162481076423
9,0,gpt_4o_mini,pro_crecimiento,0.05031690414019817,-1.7998633575607261,1.9820000768347226
9,0,gpt_4o_mini,anti_desviacion_inflacion,0.016870226982355623,-1.86566504509947,1.9576603266095927
9,0,gpt_4o_mini,pro_confianza,0.02177316867473064,-1.8775317546919819,2.1391053367500303
10,0,claude_haiku_4_5,anti_pobreza,0.8400605823031395,-0.5711707504588004,2.357140085546643
10,0,claude_haiku_4_5,anti_deuda,0.13650388796689303,-1.8142105172712548,2.02361675922933
10,0,claude_haiku_4_5,pro_aprobacion,0.2078771865148815,-1.0508406765080387,1.3896590781934102
10,0,claude_haiku_4_5,pro_crecimiento,0.03403923300849582,-1.749039355943697,1.9248905249615766
10,0,claude_haiku_4_5,anti_desviacion_inflacion,0.1092938684842408,-1.8021838212577923,1.927145391356021
10,0,claude_haiku_4_5,pro_confianza,0.029895127858360203,-1.820818567030494,2.109719812803799
10,0,gpt_4o_mini,anti_pobreza,2.5897978627336324,1.1909367907284523,4.033266512187249
10,0,gpt_4o_mini,anti_deuda,-0.025875588237679836,-2.014083385116769,1.7374009806794133
10,0,gpt_4o_mini,pro_aprobacion,-0.08261261937052639,-1.342422566927654,1.156408542363838
10,0,gpt_4o_mini,pro_crecimiento,0.05671026655963663,-1.8737321661460575,1.8757531979597528
10,0,gpt_4o_mini,anti_desviacion_inflacion,0.010945776967157855,-1.951094954775317,1.862043718832719
10,0,gpt_4o_mini,pro_confianza,0.03287221928546304,-1.7780978940629737,2.111069705732427
11,0,claude_haiku_4_5,anti_pobreza,0.9957459872461731,-0.3906585686772341,2.446361235858025
11,0,claude_haiku_4_5,anti_deuda,0.07750682909235958,-1.7751919635949496,2.03829225557294
11,0,claude_haiku_4_5,pro_aprobacion,-0.040588095263327156,-1.2495984424540036,1.171064620015389
11,0,claude_haiku_4_5,pro_crecimiento,0.046332945027650424,-1.7545239041981728,1.940713366676071
11,0,claude_haiku_4_5,anti_desviacion_inflacion,0.10747668288581863,-1.837976854709961,1.951707992445739
11,0,claude_haiku_4_5,pro_confianza,0.008450480101979347,-1.960812873914727,1.8935860947168697
11,0,gpt_4o_mini,anti_pobreza,2.37529751702859,0.9964172285096794,3.9071583456395604
11,0,gpt_4o_mini,anti_deuda,-0.04718339274964193,-1.9831774859776228,1.9490173555142678
11,0,gpt_4o_mini,pro_aprobacion,0.23870788504833454,-0.9640064527542737,1.4182495817770973
11,0,gpt_4o_mini,pro_crecimiento,-0.002729603404612119,-1.906872034882457,1.8569636978274109
11,0,gpt_4o_mini,anti_desviacion_inflacion,-0.018703950640028055,-1.924249584856408,1.8513693038686225
11,0,gpt_4o_mini,pro_confianza,0.013977119578478001,-1.8859485619401675,1.9582320647391607
12,0,claude_haiku_4_5,anti_pobreza,0.3219217865615656,-1.1693774979157099,1.7342592871272533
12,0,claude_haiku_4_5,anti_deuda,0.04231472500007788,-1.8605059130547559,2.0166753138147655
12,0,claude_haiku_4_5,pro_aprobacion,-0.23929271767268226,-1.4687040185461584,1.057481872932916
12,0,claude_haiku_4_5,pro_crecimiento,-0.2465030087606168,-2.0297259500998237,1.6829449237961591
12,0,claude_haiku_4_5,anti_desviacion_inflacion,0.16810377109116575,-1.694135434825012,2.071361521335805
12,0,claude_haiku_4_5,pro_confianza,-0.06561408766415866,-1.9986951348421926,1.8613391800079389
12,0,gpt_4o_mini,anti_pobreza,2.3875353170412383,1.0116222837596776,3.8830935526702657
12,0,gpt_4o_mini,anti_deuda,0.006488848365141385,-1.978581105615797,1.9217170133290806
12,0,gpt_4o_mini,pro_aprobacion,-0.09622909399632329,-1.3275455637758315,1.1071870426142163
12,0,gpt_4o_mini,pro_crecimiento,0.15462960984185015,-1.7778099352940533,1.9552054489051776
12,0,gpt_4o_mini,anti_desviacion_inflacion,0.021198921593277482,-1.9572825345844789,1.8218410887872114
12,0,gpt_4o_mini,pro_confianza,0.0527959922422605,-1.8642903657995966,2.0662652108824853
13,0,claude_haiku_4_5,anti_pobreza,0.3369330529365089,-1.1045975873965543,1.8212152249466533
13,0,claude_haiku_4_5,anti_deuda,0.04602271949517185,-1.8175808127577426,1.9708304652293582
13,0,claude_haiku_4_5,pro_aprobacion,-0.24887865783084065,-1.4615130505278837,1.0081524506868005
